timestamp,visitorid,event,itemid,transactionid,addcart_category,most_viewed_category,total_events,unique_items_viewed
2015-07-09 16:50:21.467,1150086,addtocart,119736,,57.0,1051.0,7757,3809.0
2015-07-09 22:33:19.358,196448,addtocart,216102,,84.0,84.0,68,42.0
2015-07-09 22:32:39.421,246842,addtocart,339703,,342.0,342.0,2,1.0
2015-07-09 23:05:57.933,528562,addtocart,373842,,35.0,35.0,4,1.0
2015-07-09 23:03:07.319,745037,addtocart,239750,,196.0,196.0,3,1.0
2015-07-09 22:16:22.598,21724,addtocart,118752,,619.0,342.0,6,3.0
2015-07-09 23:01:34.630,189857,addtocart,31648,,1114.0,1114.0,2,1.0
2015-07-09 23:00:37.711,716789,addtocart,209626,,491.0,491.0,5,1.0
2015-07-09 23:00:31.905,716789,addtocart,209626,,491.0,491.0,5,1.0
2015-07-09 20:31:05.166,842413,addtocart,242981,,928.0,928.0,3,1.0
2015-07-09 20:24:05.184,952246,addtocart,395487,,1279.0,1051.0,604,335.0
2015-07-09 20:00:27.838,425407,addtocart,145193,,1589.0,1589.0,15,2.0
2015-07-09 20:19:50.848,416496,addtocart,48105,,1265.0,491.0,584,92.0
2015-07-09 20:43:55.662,983143,addtocart,29196,,1265.0,491.0,76,22.0
2015-07-09 20:13:37.980,1355721,addtocart,395487,,1279.0,1279.0,21,4.0
2015-07-09 20:01:59.879,425407,addtocart,181242,,1589.0,1589.0,15,2.0
2015-07-09 20:01:05.146,425407,addtocart,351555,,1589.0,1589.0,15,2.0
2015-07-09 21:04:26.825,1124964,addtocart,15,,722.0,637.0,101,43.0
2015-07-09 20:19:21.037,729726,addtocart,136576,,586.0,844.0,69,11.0
2015-07-09 20:25:48.717,416496,addtocart,274246,,1265.0,491.0,584,92.0
2015-07-09 20:00:18.712,425407,addtocart,375169,,1589.0,1589.0,15,2.0
2015-07-09 20:19:13.571,609788,addtocart,316753,,342.0,342.0,2,1.0
2015-07-09 16:24:30.187,457547,addtocart,220163,,1541.0,406.0,218,61.0
2015-07-09 16:00:35.768,1361150,addtocart,132325,,1250.0,1250.0,2,1.0
2015-07-09 16:34:37.424,1214445,addtocart,27204,,626.0,626.0,2,1.0
2015-07-09 15:57:02.705,813971,addtocart,183033,,1441.0,1441.0,93,19.0
2015-07-09 15:27:12.288,1380677,addtocart,35488,,1483.0,1483.0,2,1.0
2015-07-09 15:56:04.116,719297,addtocart,393028,,5.0,,1,0.0
2015-07-09 15:36:46.998,1165148,addtocart,390857,,1343.0,959.0,858,616.0
2015-07-09 16:08:20.329,112518,addtocart,354153,,1417.0,1417.0,6,1.0
2015-07-09 16:34:13.406,434231,addtocart,121489,,1173.0,1173.0,4,1.0
2015-07-10 01:01:11.506,6958,addtocart,374855,,1593.0,624.0,266,47.0
2015-07-10 01:05:56.355,1100270,addtocart,301721,,470.0,646.0,4,1.0
2015-07-10 01:08:52.171,1043550,addtocart,279457,,491.0,491.0,6,3.0
2015-07-10 02:11:24.517,1043550,addtocart,73703,,342.0,491.0,6,3.0
2015-07-10 01:03:15.831,6958,addtocart,431417,,1593.0,624.0,266,47.0
2015-07-10 00:47:25.843,814285,addtocart,461583,,1387.0,1387.0,4,2.0
2015-07-10 00:56:38.947,6958,addtocart,374855,,1593.0,624.0,266,47.0
2015-07-10 01:12:09.793,6958,addtocart,431417,,1593.0,624.0,266,47.0
2015-07-10 00:54:26.706,6958,addtocart,374855,,1593.0,624.0,266,47.0
2015-07-10 01:43:32.925,1190018,addtocart,203736,,683.0,683.0,10,7.0
2015-07-10 01:04:02.767,6958,addtocart,431417,,1593.0,624.0,266,47.0
2015-07-09 19:08:18.257,1297062,addtocart,44465,,1343.0,959.0,1822,1144.0
2015-07-09 19:04:22.923,880620,addtocart,279757,,1300.0,1277.0,3,1.0
2015-07-09 23:58:03.280,6958,addtocart,187200,,1595.0,624.0,266,47.0
2015-07-10 00:11:25.582,6958,addtocart,184011,,624.0,624.0,266,47.0
2015-07-10 00:34:00.338,356340,addtocart,449559,,1542.0,1542.0,3,1.0
2015-07-10 00:16:45.237,6958,addtocart,184011,,624.0,624.0,266,47.0
2015-07-09 23:55:17.397,6958,addtocart,187200,,1595.0,624.0,266,47.0
2015-07-10 00:07:04.463,6958,addtocart,187200,,1595.0,624.0,266,47.0
2015-07-09 23:56:43.897,6958,addtocart,187200,,1595.0,624.0,266,47.0
2015-07-10 00:36:35.544,6958,addtocart,339822,,624.0,624.0,266,47.0
2015-07-10 00:38:44.941,6958,addtocart,339822,,624.0,624.0,266,47.0
2015-07-10 00:26:44.207,6958,addtocart,184011,,624.0,624.0,266,47.0
2015-07-09 23:41:53.169,6958,addtocart,187200,,1595.0,624.0,266,47.0
2015-07-10 00:29:46.185,6958,addtocart,184011,,624.0,624.0,266,47.0
2015-07-09 23:50:12.965,1240637,addtocart,124583,,568.0,,1,0.0
2015-07-10 00:32:45.181,6958,addtocart,339822,,624.0,624.0,266,47.0
2015-07-10 02:28:26.291,470817,addtocart,44465,,1343.0,1343.0,3,1.0
2015-07-10 02:51:58.922,1025746,addtocart,3491,,844.0,302.0,30,6.0
2015-07-10 02:51:25.524,1025746,addtocart,450769,,844.0,302.0,30,6.0
2015-07-10 02:49:53.712,1025746,addtocart,67662,,302.0,302.0,30,6.0
2015-07-10 02:56:12.746,1150086,addtocart,332629,,491.0,1051.0,7757,3809.0
2015-07-10 03:12:04.887,657741,addtocart,26902,,1477.0,1076.0,9,3.0
2015-07-09 18:54:37.400,416496,addtocart,316753,,342.0,491.0,584,92.0
2015-07-09 19:55:08.401,215421,addtocart,459600,,936.0,936.0,2,1.0
2015-07-09 18:58:11.956,720951,addtocart,361985,,367.0,367.0,3,1.0
2015-07-09 19:34:45.549,326063,addtocart,280029,,491.0,,1,0.0
2015-07-09 19:16:28.123,689956,addtocart,438092,,1303.0,1303.0,9,4.0
2015-07-09 19:25:27.259,1183850,addtocart,20934,,799.0,799.0,8,2.0
2015-07-09 21:57:13.413,1279774,addtocart,44609,,1117.0,1117.0,3,2.0
2015-07-09 21:50:41.304,130865,addtocart,324290,,1593.0,1593.0,6,1.0
2015-07-09 21:30:23.459,1008739,addtocart,322501,,1191.0,1483.0,66,31.0
2015-07-09 21:20:43.616,729726,addtocart,13556,,844.0,844.0,69,11.0
2015-07-09 21:53:45.975,952246,addtocart,293304,,1072.0,1051.0,604,335.0
2015-07-09 21:51:17.897,976885,addtocart,204677,,1542.0,1542.0,5,2.0
2015-07-09 22:00:03.188,85201,addtocart,80292,,1378.0,1378.0,34,20.0
2015-07-09 21:58:54.442,585885,addtocart,247396,,1680.0,1680.0,19,9.0
2015-07-09 21:48:30.900,124456,addtocart,29196,,1265.0,1265.0,2,1.0
2015-07-09 21:50:28.511,705542,addtocart,55955,,844.0,959.0,869,518.0
2015-07-09 21:45:50.828,1124964,addtocart,348245,,337.0,637.0,101,43.0
2015-07-09 21:41:36.979,968892,addtocart,281818,,1421.0,1421.0,105,41.0
2015-07-09 21:34:41.739,1002430,addtocart,214571,,1359.0,1265.0,14,6.0
2015-07-09 22:02:59.246,286437,addtocart,188698,,1679.0,1679.0,7,3.0
2015-07-09 21:25:49.608,585885,addtocart,247396,,1680.0,1680.0,19,9.0
2015-07-09 22:04:17.432,85201,addtocart,18859,,1113.0,1378.0,34,20.0
2015-07-09 21:05:21.790,952246,addtocart,70148,,1103.0,1051.0,604,335.0
2015-07-09 21:44:27.415,503660,addtocart,17137,,35.0,35.0,3,1.0
2015-07-09 21:43:25.349,1297062,addtocart,164695,,883.0,959.0,1822,1144.0
2015-07-09 21:32:59.306,899963,addtocart,348673,,1318.0,1318.0,5,1.0
2015-07-09 18:14:42.358,48820,addtocart,425159,,1286.0,1286.0,181,45.0
2015-07-09 18:25:38.734,416496,addtocart,295537,,491.0,491.0,584,92.0
2015-07-09 18:34:13.478,570023,addtocart,114177,,1018.0,1018.0,14,6.0
2015-07-09 18:10:10.466,48820,addtocart,348272,,1286.0,1286.0,181,45.0
2015-07-09 18:39:52.183,584247,addtocart,375799,,1250.0,1250.0,3,1.0
2015-07-09 18:11:07.689,663488,addtocart,9877,,858.0,858.0,5,3.0
2015-07-09 18:05:45.461,209430,addtocart,351074,,51.0,51.0,2,1.0
2015-07-09 18:13:17.529,48820,addtocart,286718,,1286.0,1286.0,181,45.0
2015-07-09 18:11:19.742,48820,addtocart,459319,,1286.0,1286.0,181,45.0
2015-07-09 18:01:30.718,720903,addtocart,416017,,1103.0,1103.0,7,3.0
2015-07-09 18:14:51.800,48820,addtocart,415928,,1286.0,1286.0,181,45.0
2015-07-09 23:12:36.761,1151156,addtocart,46232,,1317.0,1317.0,16,8.0
2015-07-09 23:08:16.788,1151156,addtocart,409804,,1191.0,1317.0,16,8.0
2015-07-09 23:03:33.164,206495,addtocart,279457,,491.0,,1,0.0
2015-07-09 22:51:04.799,88228,addtocart,101718,,1529.0,1529.0,4,2.0
2015-07-09 22:50:39.147,1134975,addtocart,312728,,1098.0,1421.0,343,146.0
2015-07-09 22:48:06.903,1155852,addtocart,460614,,1018.0,1018.0,9,3.0
2015-07-09 22:47:22.979,952246,addtocart,144635,,367.0,1051.0,604,335.0
2015-07-09 22:34:50.642,952246,addtocart,259962,,1192.0,1051.0,604,335.0
2015-07-09 22:35:26.800,848444,addtocart,268048,,342.0,,1,0.0
2015-07-09 11:07:08.761,980414,addtocart,131385,,417.0,491.0,11,5.0
2015-07-09 06:14:31.316,200251,addtocart,304113,,282.0,282.0,6,1.0
2015-07-09 06:42:50.812,764240,addtocart,60510,,1477.0,1384.0,18,9.0
2015-07-09 10:04:10.495,999249,addtocart,293167,,1051.0,1051.0,6,3.0
2015-07-09 06:10:36.562,1376736,addtocart,303828,,1650.0,1650.0,13,5.0
2015-07-09 06:13:31.440,503269,addtocart,446815,,1466.0,1466.0,2,1.0
2015-07-09 06:23:25.465,524146,addtocart,466736,,1255.0,1250.0,463,280.0
2015-07-09 07:09:47.375,719153,addtocart,294557,,769.0,1384.0,70,35.0
2015-07-09 07:10:03.517,719153,addtocart,294557,,769.0,1384.0,70,35.0
2015-07-09 17:38:44.501,863219,addtocart,450778,,1625.0,1248.0,603,358.0
2015-07-09 17:40:48.974,863219,addtocart,304145,,710.0,1248.0,603,358.0
2015-07-09 16:50:12.852,952246,addtocart,9187,,1026.0,1051.0,604,335.0
2015-07-09 17:26:18.689,568971,addtocart,358485,,586.0,586.0,4,1.0
2015-07-09 16:57:42.116,416496,addtocart,316753,,342.0,491.0,584,92.0
2015-07-09 17:31:18.953,513372,addtocart,208959,,1172.0,1172.0,4,1.0
2015-07-10 05:12:10.641,382025,addtocart,136815,,858.0,858.0,41,13.0
2015-07-10 04:58:14.734,710748,addtocart,120098,,427.0,427.0,10,4.0
2015-07-10 05:16:23.830,689290,addtocart,270082,,1053.0,1053.0,6,3.0
2015-07-10 05:04:45.991,710748,addtocart,30393,,684.0,427.0,10,4.0
2015-07-10 05:10:27.960,382025,addtocart,444190,,858.0,858.0,41,13.0
2015-07-10 04:53:59.812,710748,addtocart,92493,,684.0,427.0,10,4.0
2015-07-10 04:54:00.390,710748,addtocart,92493,,684.0,427.0,10,4.0
2015-07-10 04:59:53.705,383316,addtocart,217278,,618.0,1421.0,14,5.0
2015-07-10 05:12:13.104,382025,addtocart,208939,,858.0,858.0,41,13.0
2015-07-10 05:00:00.551,383316,addtocart,416295,,1421.0,1421.0,14,5.0
2015-07-10 05:16:44.173,382025,addtocart,398762,,1589.0,858.0,41,13.0
2015-07-09 14:25:31.649,457547,addtocart,218870,,1666.0,406.0,218,61.0
2015-07-10 04:11:59.664,77183,addtocart,374092,,683.0,,1,0.0
2015-07-10 04:33:05.731,1369467,addtocart,460188,,1051.0,1051.0,5,2.0
2015-07-10 04:15:45.983,979458,addtocart,75820,,1089.0,1089.0,12,7.0
2015-07-10 04:39:40.015,1357326,addtocart,119736,,57.0,,2,0.0
2015-07-10 03:44:16.219,162063,addtocart,200191,,414.0,,6,0.0
2015-07-10 03:41:10.953,118899,addtocart,144392,,205.0,1018.0,21,14.0
2015-07-10 04:20:10.558,985426,addtocart,464731,,1219.0,1191.0,5,1.0
2015-07-09 16:22:06.266,354579,addtocart,104781,,584.0,584.0,14,8.0
2015-07-09 15:34:24.917,354579,addtocart,6720,,1261.0,584.0,14,8.0
2015-07-09 15:27:11.510,319918,addtocart,180876,,973.0,973.0,13,3.0
2015-07-09 16:23:53.943,131995,addtocart,272069,,1279.0,1279.0,4,2.0
2015-07-09 15:23:21.386,1066111,addtocart,85089,,1073.0,1073.0,10,3.0
2015-07-09 16:35:24.754,1232031,addtocart,16370,,531.0,531.0,5,2.0
2015-07-09 15:42:19.517,705542,addtocart,95447,,1261.0,959.0,869,518.0
2015-07-09 16:23:38.786,1205617,addtocart,235200,,1526.0,1526.0,2,1.0
2015-07-09 16:03:53.471,1150086,addtocart,277362,,279.0,1051.0,7757,3809.0
2015-07-10 00:55:54.003,6958,addtocart,374855,,1593.0,624.0,266,47.0
2015-07-10 00:53:36.529,6958,addtocart,374855,,1593.0,624.0,266,47.0
2015-07-10 01:19:46.229,6958,addtocart,431417,,1593.0,624.0,266,47.0
2015-07-10 01:20:57.924,1246823,addtocart,350384,,1642.0,1642.0,21,7.0
2015-07-10 00:56:47.672,1189162,addtocart,322717,,1375.0,,2,0.0
2015-07-10 00:55:56.451,1218973,addtocart,316472,,72.0,1196.0,38,14.0
2015-07-10 01:18:34.111,505272,addtocart,11663,,1192.0,5.0,2,1.0
2015-07-10 01:24:17.811,1218973,addtocart,463159,,1196.0,1196.0,38,14.0
2015-07-10 01:13:28.204,6958,addtocart,431417,,1593.0,624.0,266,47.0
2015-07-10 01:13:24.994,637839,addtocart,25298,,471.0,471.0,7,2.0
2015-07-10 01:00:39.381,6958,addtocart,374855,,1593.0,624.0,266,47.0
2015-07-10 00:57:00.649,1189162,addtocart,302066,,1375.0,,2,0.0
2015-07-10 00:45:31.387,333341,addtocart,253615,,342.0,342.0,5,2.0
2015-07-10 01:12:57.201,6958,addtocart,431417,,1593.0,624.0,266,47.0
2015-07-10 01:13:01.502,6958,addtocart,431417,,1593.0,624.0,266,47.0
2015-07-10 00:54:39.152,6958,addtocart,374855,,1593.0,624.0,266,47.0
2015-07-10 00:52:19.238,6958,addtocart,374855,,1593.0,624.0,266,47.0
2015-07-10 01:29:05.756,1218973,addtocart,50895,,156.0,1196.0,38,14.0
2015-07-10 01:04:56.772,6958,addtocart,431417,,1593.0,624.0,266,47.0
2015-07-10 00:50:20.172,6958,addtocart,374855,,1593.0,624.0,266,47.0
2015-07-10 01:13:57.363,6958,addtocart,431417,,1593.0,624.0,266,47.0
2015-07-09 20:57:27.953,734846,addtocart,45420,,84.0,84.0,13,6.0
2015-07-09 20:16:00.647,1355721,addtocart,395487,,1279.0,1279.0,21,4.0
2015-07-09 20:27:08.884,672218,addtocart,72481,,1388.0,1404.0,181,60.0
2015-07-09 20:02:25.920,425407,addtocart,68563,,1589.0,1589.0,15,2.0
2015-07-09 20:53:24.082,770968,addtocart,349766,,618.0,618.0,3,1.0
2015-07-09 20:27:54.430,672218,addtocart,169194,,1388.0,1404.0,181,60.0
2015-07-09 20:27:26.349,863219,addtocart,197498,,799.0,1248.0,603,358.0
2015-07-09 20:40:19.339,252625,addtocart,148770,,1220.0,1220.0,3,1.0
2015-07-09 20:01:02.753,425407,addtocart,351555,,1589.0,1589.0,15,2.0
2015-07-09 20:10:54.338,416496,addtocart,58086,,124.0,491.0,584,92.0
2015-07-09 20:57:47.093,813971,addtocart,42593,,624.0,1441.0,93,19.0
2015-07-10 00:42:21.943,6958,addtocart,339822,,624.0,624.0,266,47.0
2015-07-10 00:15:05.080,165440,addtocart,342848,,5.0,,2,0.0
2015-07-10 00:02:46.433,6958,addtocart,187200,,1595.0,624.0,266,47.0
2015-07-10 00:40:03.414,6958,addtocart,339822,,624.0,624.0,266,47.0
2015-07-10 00:39:08.388,6958,addtocart,339822,,624.0,624.0,266,47.0
2015-07-10 00:02:50.139,518659,addtocart,158852,,317.0,979.0,1613,693.0
2015-07-09 23:27:23.714,1275491,addtocart,315543,,1279.0,1279.0,2,1.0
2015-07-09 23:33:33.252,334690,addtocart,156436,,1072.0,624.0,10,3.0
2015-07-10 00:16:25.119,6958,addtocart,184011,,624.0,624.0,266,47.0
2015-07-10 00:27:01.831,6958,addtocart,184011,,624.0,624.0,266,47.0
2015-07-10 00:36:18.823,6958,addtocart,339822,,624.0,624.0,266,47.0
2015-07-10 00:16:00.126,6958,addtocart,184011,,624.0,624.0,266,47.0
2015-07-10 00:21:20.280,939019,addtocart,163039,,624.0,624.0,16,7.0
2015-07-09 23:56:14.149,6958,addtocart,187200,,1595.0,624.0,266,47.0
2015-07-10 03:06:24.767,457547,addtocart,278792,,665.0,406.0,218,61.0
2015-07-10 03:26:09.138,541946,addtocart,44465,,1343.0,1343.0,4,1.0
2015-07-10 02:48:55.951,1025746,addtocart,109795,,302.0,302.0,30,6.0
2015-07-10 03:22:50.685,860576,addtocart,20208,,1173.0,1173.0,3,1.0
2015-07-10 05:10:13.017,382025,addtocart,29757,,858.0,858.0,41,13.0
2015-07-10 05:11:55.678,382025,addtocart,228287,,858.0,858.0,41,13.0
2015-07-10 05:17:29.429,861630,addtocart,42593,,624.0,1240.0,72,24.0
2015-07-10 05:01:42.449,340802,addtocart,394666,,1219.0,1219.0,2,1.0
2015-07-10 05:08:29.539,382025,addtocart,77573,,858.0,858.0,41,13.0
2015-07-10 05:09:42.452,382025,addtocart,431728,,858.0,858.0,41,13.0
2015-07-10 05:20:32.397,926731,addtocart,459936,,789.0,789.0,6,2.0
2015-07-10 04:57:05.642,902662,addtocart,152644,,1483.0,1483.0,20,11.0
2015-07-10 05:22:44.778,1224323,addtocart,192334,,1261.0,1261.0,4,1.0
2015-07-09 21:46:22.150,461590,addtocart,386502,,195.0,491.0,5,2.0
2015-07-09 21:52:11.620,179734,addtocart,235636,,499.0,175.0,4,1.0
2015-07-09 21:39:09.327,563870,addtocart,29757,,858.0,858.0,5,2.0
2015-07-09 21:33:50.034,765884,addtocart,246247,,72.0,72.0,33,18.0
2015-07-09 21:31:40.386,899963,addtocart,322319,,1318.0,1318.0,5,1.0
2015-07-09 21:37:45.124,952246,addtocart,441645,,1598.0,1051.0,604,335.0
2015-07-09 18:00:47.569,1140817,addtocart,27668,,126.0,126.0,2,1.0
2015-07-09 18:00:07.060,950948,addtocart,6633,,691.0,691.0,2,1.0
2015-07-09 18:15:26.026,1230022,addtocart,372732,,1.0,1.0,6,1.0
2015-07-09 18:31:31.260,1150086,addtocart,417559,,586.0,1051.0,7757,3809.0
2015-07-09 18:10:44.189,1335508,addtocart,120050,,1598.0,1598.0,67,24.0
2015-07-09 18:22:24.176,416496,addtocart,436172,,1265.0,491.0,584,92.0
2015-07-09 18:12:11.548,48820,addtocart,447067,,1286.0,1286.0,181,45.0
2015-07-09 18:20:49.527,697366,addtocart,461686,,1037.0,1037.0,4,1.0
2015-07-09 18:14:46.262,48820,addtocart,425159,,1286.0,1286.0,181,45.0
2015-07-09 18:02:54.590,864973,addtocart,250345,,120.0,120.0,6,4.0
2015-07-09 18:14:55.739,48820,addtocart,415928,,1286.0,1286.0,181,45.0
2015-07-09 18:15:08.948,48820,addtocart,276402,,1286.0,1286.0,181,45.0
2015-07-10 03:42:56.636,162063,addtocart,459989,,562.0,,6,0.0
2015-07-10 03:42:25.505,162063,addtocart,343132,,1171.0,,6,0.0
2015-07-10 04:20:13.651,985426,addtocart,464731,,1219.0,1191.0,5,1.0
2015-07-10 03:40:20.221,162063,addtocart,287526,,1477.0,,6,0.0
2015-07-10 04:45:52.973,1387689,addtocart,73364,,1642.0,1642.0,9,3.0
2015-07-10 04:35:05.236,1148147,addtocart,284648,,491.0,1098.0,6,1.0
2015-07-10 03:40:00.150,162063,addtocart,256778,,499.0,,6,0.0
2015-07-10 04:39:46.804,1357326,addtocart,409804,,1191.0,,2,0.0
2015-07-09 06:34:27.315,804210,addtocart,248973,,352.0,352.0,5,1.0
2015-07-09 06:37:43.666,1079602,addtocart,44465,,1343.0,1343.0,5,3.0
2015-07-09 06:59:42.909,597070,addtocart,273104,,686.0,686.0,32,15.0
2015-07-09 11:04:40.132,980414,addtocart,417059,,491.0,491.0,11,5.0
2015-07-09 12:29:25.699,2943,addtocart,301345,,1188.0,1188.0,2,1.0
2015-07-09 07:51:21.650,744717,addtocart,148790,,1098.0,1098.0,4,1.0
2015-07-09 06:41:10.474,764240,addtocart,299817,,1477.0,1384.0,18,9.0
2015-07-09 07:45:34.412,1210221,addtocart,219512,,5.0,5.0,20,7.0
2015-07-09 11:50:50.972,780611,addtocart,69754,,1179.0,1205.0,15,12.0
2015-07-09 11:52:38.698,780611,addtocart,241752,,1205.0,1205.0,15,12.0
2015-07-09 20:35:23.971,1355692,addtocart,29757,,858.0,858.0,3,2.0
2015-07-09 20:32:09.144,1224226,addtocart,86416,,1244.0,1244.0,14,3.0
2015-07-09 20:31:06.629,416496,addtocart,202171,,124.0,491.0,584,92.0
2015-07-09 20:01:09.092,425407,addtocart,351555,,1589.0,1589.0,15,2.0
2015-07-09 20:00:12.813,881179,addtocart,281812,,491.0,491.0,2,1.0
2015-07-09 20:48:18.718,1300756,addtocart,320083,,956.0,956.0,2,1.0
2015-07-09 20:02:59.135,425407,addtocart,15505,,1589.0,1589.0,15,2.0
2015-07-09 20:57:35.047,538194,addtocart,103420,,1528.0,445.0,7,3.0
2015-07-09 17:00:03.957,28896,addtocart,414044,,209.0,209.0,5,2.0
2015-07-09 16:56:58.097,416496,addtocart,316753,,342.0,491.0,584,92.0
2015-07-09 17:40:16.060,631313,addtocart,184967,,256.0,256.0,4,3.0
2015-07-09 16:58:33.200,1150086,addtocart,6720,,1261.0,1051.0,7757,3809.0
2015-07-09 16:44:21.749,705542,addtocart,160343,,799.0,959.0,869,518.0
2015-07-09 17:26:22.120,1150086,addtocart,239377,,610.0,1051.0,7757,3809.0
2015-07-09 17:10:45.150,863219,addtocart,414044,,209.0,1248.0,603,358.0
2015-07-09 17:34:54.853,967739,addtocart,371479,,1625.0,371.0,26,14.0
2015-07-09 17:46:59.918,952246,addtocart,206218,,928.0,1051.0,604,335.0
2015-07-09 14:37:34.345,1304526,addtocart,459475,,1625.0,1625.0,6,1.0
2015-07-09 13:38:36.078,835528,addtocart,183361,,48.0,48.0,5,2.0
2015-07-09 13:16:32.429,115140,addtocart,105134,,1404.0,1404.0,8,2.0
2015-07-09 12:42:16.737,140259,addtocart,244458,,959.0,1.0,9,7.0
2015-07-09 14:58:29.195,905178,addtocart,357583,,589.0,589.0,2,1.0
2015-07-09 18:58:41.881,416496,addtocart,316753,,342.0,491.0,584,92.0
2015-07-09 19:57:55.043,952246,addtocart,190070,,491.0,1051.0,604,335.0
2015-07-09 18:55:40.021,127998,addtocart,178348,,806.0,806.0,4,1.0
2015-07-09 18:57:19.765,507252,addtocart,359325,,227.0,227.0,7,3.0
2015-07-09 18:55:39.989,127998,addtocart,178348,,806.0,806.0,4,1.0
2015-07-09 18:59:26.351,1048816,addtocart,399943,,839.0,1073.0,86,67.0
2015-07-09 19:33:51.156,388337,addtocart,309372,,429.0,429.0,2,1.0
2015-07-09 19:44:39.454,850564,addtocart,411959,,1542.0,1542.0,34,16.0
2015-07-09 19:44:38.953,850564,addtocart,325673,,1542.0,1542.0,34,16.0
2015-07-09 15:25:55.077,705542,addtocart,60120,,256.0,959.0,869,518.0
2015-07-09 15:29:58.478,926079,addtocart,117695,,1564.0,,1,0.0
2015-07-09 15:20:43.212,1278934,addtocart,253249,,1511.0,1511.0,4,2.0
2015-07-09 15:45:42.600,1324810,addtocart,42910,,769.0,769.0,9,5.0
2015-07-09 15:56:55.013,309763,addtocart,220675,,1205.0,1205.0,34,5.0
2015-07-09 16:31:45.635,1230022,addtocart,372732,,1.0,1.0,6,1.0
2015-07-09 16:32:54.760,14545,addtocart,288161,,799.0,799.0,20,3.0
2015-07-09 16:28:03.965,333147,addtocart,212767,,959.0,959.0,3,1.0
2015-07-10 01:11:19.042,6958,addtocart,431417,,1593.0,624.0,266,47.0
2015-07-10 00:54:59.584,962631,addtocart,44465,,1343.0,628.0,226,175.0
2015-07-10 01:00:14.081,1174296,addtocart,5470,,683.0,,2,0.0
2015-07-10 01:38:55.496,363166,addtocart,168952,,730.0,730.0,3,1.0
2015-07-10 01:19:06.451,6958,addtocart,431417,,1593.0,624.0,266,47.0
2015-07-10 01:53:30.687,145492,addtocart,201499,,256.0,256.0,7,2.0
2015-07-10 01:05:29.259,1100270,addtocart,331978,,646.0,646.0,4,1.0
2015-07-10 00:59:40.567,6958,addtocart,374855,,1593.0,624.0,266,47.0
2015-07-10 00:56:09.093,6958,addtocart,374855,,1593.0,624.0,266,47.0
2015-07-10 01:42:41.208,1395429,addtocart,62657,,421.0,421.0,3,1.0
2015-07-10 01:57:00.476,705542,addtocart,376974,,1343.0,959.0,869,518.0
2015-07-09 22:46:57.586,1155852,addtocart,144507,,1018.0,1018.0,9,3.0
2015-07-09 22:40:42.899,196448,addtocart,275193,,1384.0,84.0,68,42.0
2015-07-09 23:08:48.411,1403769,addtocart,409804,,1191.0,1098.0,469,270.0
2015-07-09 23:22:22.622,974424,addtocart,104017,,959.0,959.0,4,1.0
2015-07-09 23:12:19.686,528562,addtocart,379192,,417.0,35.0,4,1.0
2015-07-09 22:14:28.915,227677,addtocart,339703,,342.0,342.0,2,1.0
2015-07-10 00:10:42.652,6958,addtocart,184011,,624.0,624.0,266,47.0
2015-07-10 00:00:47.507,939019,addtocart,109475,,799.0,624.0,16,7.0
2015-07-09 23:26:31.538,952246,addtocart,73602,,34.0,1051.0,604,335.0
2015-07-09 23:57:39.336,6958,addtocart,187200,,1595.0,624.0,266,47.0
2015-07-10 00:42:38.235,6958,addtocart,339822,,624.0,624.0,266,47.0
2015-07-09 23:36:59.506,981559,addtocart,158765,,1220.0,1220.0,21,8.0
2015-07-10 00:14:21.198,6958,addtocart,184011,,624.0,624.0,266,47.0
2015-07-10 00:17:40.544,6958,addtocart,184011,,624.0,624.0,266,47.0
2015-07-10 00:39:27.345,525032,addtocart,43952,,242.0,242.0,11,3.0
2015-07-10 00:22:20.038,737713,addtocart,133968,,209.0,,1,0.0
2015-07-10 00:30:38.896,1102127,addtocart,69426,,1250.0,1250.0,5,1.0
2015-07-10 00:10:08.105,6958,addtocart,187200,,1595.0,624.0,266,47.0
2015-07-09 23:30:53.402,334690,addtocart,112146,,267.0,624.0,10,3.0
2015-07-10 00:09:21.000,6958,addtocart,187200,,1595.0,624.0,266,47.0
2015-07-10 00:22:06.695,6958,addtocart,184011,,624.0,624.0,266,47.0
2015-07-10 00:29:02.799,6958,addtocart,184011,,624.0,624.0,266,47.0
2015-07-10 00:43:58.116,6958,addtocart,339822,,624.0,624.0,266,47.0
2015-07-10 00:00:14.344,679473,addtocart,217605,,972.0,972.0,6,2.0
2015-07-10 00:20:51.354,6958,addtocart,184011,,624.0,624.0,266,47.0
2015-07-09 23:54:26.790,6958,addtocart,187200,,1595.0,624.0,266,47.0
2015-07-10 02:47:41.702,1025746,addtocart,239065,,844.0,302.0,30,6.0
2015-07-10 02:59:46.896,457547,addtocart,26598,,646.0,406.0,218,61.0
2015-07-10 02:42:03.749,163632,addtocart,324391,,1261.0,1261.0,10,4.0
2015-07-10 02:32:54.614,1309608,addtocart,360009,,619.0,619.0,9,4.0
2015-07-10 02:29:45.726,792995,addtocart,199018,,589.0,589.0,55,15.0
2015-07-10 02:52:11.139,1025746,addtocart,21007,,844.0,302.0,30,6.0
2015-07-10 03:17:53.745,657741,addtocart,343132,,1171.0,1076.0,9,3.0
2015-07-10 05:04:46.997,710748,addtocart,30393,,684.0,427.0,10,4.0
